Pais,Area,poblacion,Namerica,Samerica,Europe,Asia,Oceania,Africa,lat,longitud,Dia_inicio,PIB,Gasto_Salud,Cuarentena,Dia,1,2,3,4,5,6,7,8,9,10,dia_a_predecir
Netherlands,41850.0,17451031.0,0, 0, 1, 0, 0, 0,21.40834,-53.00556,36,902355.0,8.16,19.0,15,18,24,38,82,128,188,265,321,382,503,503
Netherlands,41850.0,17451031.0,0, 0, 1, 0, 0, 0,21.40834,-53.00556,36,902355.0,8.16,19.0,16,24,38,82,128,188,265,321,382,503,503,806
Netherlands,41850.0,17451031.0,0, 0, 1, 0, 0, 0,21.40834,-53.00556,36,902355.0,8.16,19.0,17,38,82,128,188,265,321,382,503,503,806,962
New Zealand,270467.0,4974995.0,0, 0, 0, 0, 1, 0,-40.9006,174.886,37,204671.0,7.4,28.0,11,1,1,1,1,1,3,3,4,5,5,5
New Zealand,270467.0,4974995.0,0, 0, 0, 0, 1, 0,-40.9006,174.886,37,204671.0,7.4,28.0,12,1,1,1,1,3,3,4,5,5,5,5
New Zealand,270467.0,4974995.0,0, 0, 0, 0, 1, 0,-40.9006,174.886,37,204671.0,7.4,28.0,13,1,1,1,3,3,4,5,5,5,5,5
New Zealand,270467.0,4974995.0,0, 0, 0, 0, 1, 0,-40.9006,174.886,37,204671.0,7.4,28.0,14,1,1,3,3,4,5,5,5,5,5,5
New Zealand,270467.0,4974995.0,0, 0, 0, 0, 1, 0,-40.9006,174.886,37,204671.0,7.4,28.0,15,1,3,3,4,5,5,5,5,5,5,5
New Zealand,270467.0,4974995.0,0, 0, 0, 0, 1, 0,-40.9006,174.886,37,204671.0,7.4,28.0,16,3,3,4,5,5,5,5,5,5,5,6
Nigeria,923768.0,206139587.0,0, 0, 0, 0, 0, 1,9.082,8.6753,37,446543.0,0.47,32.0,11,1,1,1,1,1,1,1,1,1,1,2
Nigeria,923768.0,206139587.0,0, 0, 0, 0, 0, 1,9.082,8.6753,37,446543.0,0.47,32.0,12,1,1,1,1,1,1,1,1,1,2,2
Nigeria,923768.0,206139587.0,0, 0, 0, 0, 0, 1,9.082,8.6753,37,446543.0,0.47,32.0,13,1,1,1,1,1,1,1,1,2,2,2
Nigeria,923768.0,206139587.0,0, 0, 0, 0, 0, 1,9.082,8.6753,37,446543.0,0.47,32.0,14,1,1,1,1,1,1,1,2,2,2,2
Nigeria,923768.0,206139587.0,0, 0, 0, 0, 0, 1,9.082,8.6753,37,446543.0,0.47,32.0,15,1,1,1,1,1,1,2,2,2,2,2
Nigeria,923768.0,206139587.0,0, 0, 0, 0, 0, 1,9.082,8.6753,37,446543.0,0.47,32.0,16,1,1,1,1,1,2,2,2,2,2,2
Norway,323802.0,5367580.0,0, 0, 1, 0, 0, 0,60.472,8.4689,35,417627.0,8.7,16.0,11,1,1,6,15,19,25,32,56,87,108,147
Norway,323802.0,5367580.0,0, 0, 1, 0, 0, 0,60.472,8.4689,35,417627.0,8.7,16.0,12,1,6,15,19,25,32,56,87,108,147,176
Norway,323802.0,5367580.0,0, 0, 1, 0, 0, 0,60.472,8.4689,35,417627.0,8.7,16.0,13,6,15,19,25,32,56,87,108,147,176,205
Norway,323802.0,5367580.0,0, 0, 1, 0, 0, 0,60.472,8.4689,35,417627.0,8.7,16.0,14,15,19,25,32,56,87,108,147,176,205,400
Norway,323802.0,5367580.0,0, 0, 1, 0, 0, 0,60.472,8.4689,35,417627.0,8.7,16.0,15,19,25,32,56,87,108,147,176,205,400,598
Norway,323802.0,5367580.0,0, 0, 1, 0, 0, 0,60.472,8.4689,35,417627.0,8.7,16.0,16,25,32,56,87,108,147,176,205,400,598,702
Norway,323802.0,5367580.0,0, 0, 1, 0, 0, 0,60.472,8.4689,35,417627.0,8.7,16.0,17,32,56,87,108,147,176,205,400,598,702,996
Norway,323802.0,5367580.0,0, 0, 1, 0, 0, 0,60.472,8.4689,35,417627.0,8.7,16.0,18,56,87,108,147,176,205,400,598,702,996,1090
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,11,2,2,4,4,4,6,6,6,12,15,16
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,12,2,4,4,4,6,6,6,12,15,16,16
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,13,4,4,4,6,6,6,12,15,16,16,16
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,14,4,4,6,6,6,12,15,16,16,16,16
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,15,4,6,6,6,12,15,16,16,16,16,16
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,16,6,6,6,12,15,16,16,16,16,16,18
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,17,6,6,12,15,16,16,16,16,16,18,18
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,18,6,12,15,16,16,16,16,16,18,18,18
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,19,12,15,16,16,16,16,16,18,18,18,19
Oman,309500.0,4664790.0,0, 0, 0, 1, 0, 0,21.0,57.0,33,76609.0,3.83,47.0,20,15,16,16,16,16,16,18,18,18,19,19
Pakistan,907132.0,219148520.0,0, 0, 0, 1, 0, 0,30.3753,69.3451,35,284214.0,0.77,26.0,11,2,2,2,4,4,4,5,5,5,6,6
Pakistan,907132.0,219148520.0,0, 0, 0, 1, 0, 0,30.3753,69.3451,35,284214.0,0.77,26.0,12,2,2,4,4,4,5,5,5,6,6,6
Pakistan,907132.0,219148520.0,0, 0, 0, 1, 0, 0,30.3753,69.3451,35,284214.0,0.77,26.0,13,2,4,4,4,5,5,5,6,6,6,6
Pakistan,907132.0,219148520.0,0, 0, 0, 1, 0, 0,30.3753,69.3451,35,284214.0,0.77,26.0,14,4,4,4,5,5,5,6,6,6,6,16
Pakistan,907132.0,219148520.0,0, 0, 0, 1, 0, 0,30.3753,69.3451,35,284214.0,0.77,26.0,15,4,4,5,5,5,6,6,6,6,16,19
Pakistan,907132.0,219148520.0,0, 0, 0, 1, 0, 0,30.3753,69.3451,35,284214.0,0.77,26.0,16,4,5,5,5,6,6,6,6,16,19,20
Pakistan,907132.0,219148520.0,0, 0, 0, 1, 0, 0,30.3753,69.3451,35,284214.0,0.77,26.0,17,5,5,5,6,6,6,6,16,19,20,28
Pakistan,907132.0,219148520.0,0, 0, 0, 1, 0, 0,30.3753,69.3451,35,284214.0,0.77,26.0,18,5,5,6,6,6,6,16,19,20,28,31
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,11,1,1,1,2,2,2,2,2,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,12,1,1,2,2,2,2,2,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,13,1,2,2,2,2,2,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,14,2,2,2,2,2,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,15,2,2,2,2,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,16,2,2,2,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,17,2,2,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,18,2,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,19,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,20,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,21,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,22,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,23,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,24,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,25,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,26,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,27,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,28,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,29,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,30,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,31,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,32,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,33,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,34,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,35,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,36,3,3,3,3,3,3,3,3,3,3,3
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,37,3,3,3,3,3,3,3,3,3,3,5
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,38,3,3,3,3,3,3,3,3,3,5,6
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,39,3,3,3,3,3,3,3,3,5,6,10
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,40,3,3,3,3,3,3,3,5,6,10,20
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,41,3,3,3,3,3,3,5,6,10,20,33
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,42,3,3,3,3,3,5,6,10,20,33,49
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,43,3,3,3,3,5,6,10,20,33,49,52
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,44,3,3,3,5,6,10,20,33,49,52,64
Philippines,300000.0,108486472.0,0, 0, 0, 1, 0, 0,13.0,122.0,8,356814.0,1.38,46.0,45,3,3,5,6,10,20,33,49,52,64,111
Poland,312696.0,38379000.0,0, 0, 1, 0, 0, 0,51.9194,19.1451,42,565854.0,4.51,10.0,11,1,1,5,5,11,16,22,31,49,68,103
Portugal,92090.0,10276617.0,0, 0, 1, 0, 0, 0,39.3999,-8.2245,40,236408.0,6.05,18.0,11,2,2,5,8,13,20,30,30,41,59,59
Portugal,92090.0,10276617.0,0, 0, 1, 0, 0, 0,39.3999,-8.2245,40,236408.0,6.05,18.0,12,2,5,8,13,20,30,30,41,59,59,112
Portugal,92090.0,10276617.0,0, 0, 1, 0, 0, 0,39.3999,-8.2245,40,236408.0,6.05,18.0,13,5,8,13,20,30,30,41,59,59,112,169
Qatar,11586.0,2747282.0,0, 0, 0, 1, 0, 0,25.3548,51.1839,38,191849.0,2.51,12.0,11,1,3,3,7,8,8,8,8,15,18,24
Qatar,11586.0,2747282.0,0, 0, 0, 1, 0, 0,25.3548,51.1839,38,191849.0,2.51,12.0,12,3,3,7,8,8,8,8,15,18,24,262
Qatar,11586.0,2747282.0,0, 0, 0, 1, 0, 0,25.3548,51.1839,38,191849.0,2.51,12.0,13,3,7,8,8,8,8,15,18,24,262,262
Qatar,11586.0,2747282.0,0, 0, 0, 1, 0, 0,25.3548,51.1839,38,191849.0,2.51,12.0,14,7,8,8,8,8,15,18,24,262,262,320
Qatar,11586.0,2747282.0,0, 0, 0, 1, 0, 0,25.3548,51.1839,38,191849.0,2.51,12.0,15,8,8,8,8,15,18,24,262,262,320,337
Romania,238397.0,19405156.0,0, 0, 1, 0, 0, 0,45.9432,24.9668,35,243698.0,3.89,29.0,11,1,1,3,3,3,3,3,4,6,9,9
Romania,238397.0,19405156.0,0, 0, 1, 0, 0, 0,45.9432,24.9668,35,243698.0,3.89,29.0,12,1,3,3,3,3,3,4,6,9,9,15
Romania,238397.0,19405156.0,0, 0, 1, 0, 0, 0,45.9432,24.9668,35,243698.0,3.89,29.0,13,3,3,3,3,3,4,6,9,9,15,15
Romania,238397.0,19405156.0,0, 0, 1, 0, 0, 0,45.9432,24.9668,35,243698.0,3.89,29.0,14,3,3,3,3,4,6,9,9,15,15,25
Romania,238397.0,19405156.0,0, 0, 1, 0, 0, 0,45.9432,24.9668,35,243698.0,3.89,29.0,15,3,3,3,4,6,9,9,15,15,25,45
Romania,238397.0,19405156.0,0, 0, 1, 0, 0, 0,45.9432,24.9668,35,243698.0,3.89,29.0,16,3,3,4,6,9,9,15,15,25,45,49
Romania,238397.0,19405156.0,0, 0, 1, 0, 0, 0,45.9432,24.9668,35,243698.0,3.89,29.0,17,3,4,6,9,9,15,15,25,45,49,89
Romania,238397.0,19405156.0,0, 0, 1, 0, 0, 0,45.9432,24.9668,35,243698.0,3.89,29.0,18,4,6,9,9,15,15,25,45,49,89,123
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,11,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,12,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,13,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,14,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,15,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,16,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,17,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,18,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,19,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,20,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,21,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,22,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,23,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,24,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,25,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,26,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,27,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,28,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,29,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,30,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,31,2,2,2,2,2,2,2,2,2,2,2
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,32,2,2,2,2,2,2,2,2,2,2,3
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,33,2,2,2,2,2,2,2,2,2,3,3
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,34,2,2,2,2,2,2,2,2,3,3,3
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,35,2,2,2,2,2,2,2,3,3,3,4
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,36,2,2,2,2,2,2,3,3,3,4,13
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,37,2,2,2,2,2,3,3,3,4,13,13
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,38,2,2,2,2,3,3,3,4,13,13,17
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,39,2,2,2,3,3,3,4,13,13,17,17
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,40,2,2,3,3,3,4,13,13,17,17,20
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,41,2,3,3,3,4,13,13,17,17,20,20
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,42,3,3,3,4,13,13,17,17,20,20,28
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,43,3,3,4,13,13,17,17,20,20,28,45
Russia,17098246.0,146745098.0,0, 0, 1, 0, 0, 0,60.0,90.0,9,1637892.0,3.0,60.0,44,3,4,13,13,17,17,20,20,28,45,59
San Marino,61.0,33574.0,0, 0, 1, 0, 0, 0,43.9424,12.4578,36,1591.0,5.14,17.0,11,1,1,1,1,8,10,16,21,21,23,36
San Marino,61.0,33574.0,0, 0, 1, 0, 0, 0,43.9424,12.4578,36,1591.0,5.14,17.0,12,1,1,1,8,10,16,21,21,23,36,36
San Marino,61.0,33574.0,0, 0, 1, 0, 0, 0,43.9424,12.4578,36,1591.0,5.14,17.0,13,1,1,8,10,16,21,21,23,36,36,51
San Marino,61.0,33574.0,0, 0, 1, 0, 0, 0,43.9424,12.4578,36,1591.0,5.14,17.0,14,1,8,10,16,21,21,23,36,36,51,62
San Marino,61.0,33574.0,0, 0, 1, 0, 0, 0,43.9424,12.4578,36,1591.0,5.14,17.0,15,8,10,16,21,21,23,36,36,51,62,69
San Marino,61.0,33574.0,0, 0, 1, 0, 0, 0,43.9424,12.4578,36,1591.0,5.14,17.0,16,10,16,21,21,23,36,36,51,62,69,80
San Marino,61.0,33574.0,0, 0, 1, 0, 0, 0,43.9424,12.4578,36,1591.0,5.14,17.0,17,16,21,21,23,36,36,51,62,69,80,80
Saudi Arabia,2149690.0,34218169.0,0, 0, 0, 1, 0, 0,24.0,45.0,40,779289.0,3.89,25.0,11,1,1,1,5,5,5,11,15,20,21,45
Saudi Arabia,2149690.0,34218169.0,0, 0, 0, 1, 0, 0,24.0,45.0,40,779289.0,3.89,25.0,12,1,1,5,5,5,11,15,20,21,45,86
Saudi Arabia,2149690.0,34218169.0,0, 0, 0, 1, 0, 0,24.0,45.0,40,779289.0,3.89,25.0,13,1,5,5,5,11,15,20,21,45,86,103
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,11,1,3,3,4,5,7,7,10,13,16,18
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,12,3,3,4,5,7,7,10,13,16,18,18
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,13,3,4,5,7,7,10,13,16,18,18,24
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,14,4,5,7,7,10,13,16,18,18,24,28
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,15,5,7,7,10,13,16,18,18,24,28,28
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,16,7,7,10,13,16,18,18,24,28,28,30
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,17,7,10,13,16,18,18,24,28,28,30,33
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,18,10,13,16,18,18,24,28,28,30,33,40
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,19,13,16,18,18,24,28,28,30,33,40,45
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,20,16,18,18,24,28,28,30,33,40,45,47
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,21,18,18,24,28,28,30,33,40,45,47,50
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,22,18,24,28,28,30,33,40,45,47,50,58
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,23,24,28,28,30,33,40,45,47,50,58,67
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,24,28,28,30,33,40,45,47,50,58,67,72
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,25,28,30,33,40,45,47,50,58,67,72,75
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,26,30,33,40,45,47,50,58,67,72,75,77
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,27,33,40,45,47,50,58,67,72,75,77,81
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,28,40,45,47,50,58,67,72,75,77,81,84
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,29,45,47,50,58,67,72,75,77,81,84,84
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,30,47,50,58,67,72,75,77,81,84,84,85
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,31,50,58,67,72,75,77,81,84,84,85,85
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,32,58,67,72,75,77,81,84,84,85,85,89
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,33,67,72,75,77,81,84,84,85,85,89,89
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,34,72,75,77,81,84,84,85,85,89,89,91
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,35,75,77,81,84,84,85,85,89,89,91,93
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,36,77,81,84,84,85,85,89,89,91,93,93
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,37,81,84,84,85,85,89,89,91,93,93,93
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,38,84,84,85,85,89,89,91,93,93,93,102
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,39,84,85,85,89,89,91,93,93,93,102,106
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,40,85,85,89,89,91,93,93,93,102,106,108
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,41,85,89,89,91,93,93,93,102,106,108,110
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,42,89,89,91,93,93,93,102,106,108,110,110
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,43,89,91,93,93,93,102,106,108,110,110,117
Singapore,716.0,5703600.0,0, 0, 0, 1, 0, 0,1.2833,103.8333,1,362818.0,2.44,76.0,44,91,93,93,93,102,106,108,110,110,117,130
